EMP1059,2026,24,5,29,2,True
EMP1060,2026,18,5,23,3,True
EMP1061,2026,22,5,27,9,True
EMP1062,2026,26,5,31,15,True
EMP1063,2026,24,5,29,12,True
EMP1064,2026,24,5,29,9,True
EMP1065,2026,12,0,12,5,True
EMP1066,2026,16,5,21,1,True
EMP1067,2026,12,0,12,5,True
EMP1068,2026,26,5,31,7,True
EMP1069,2026,26,5,31,15,True
EMP1070,2026,16,5,21,8,True
EMP1071,2026,22,5,27,12,True
EMP1072,2026,20,5,25,7,True
EMP1073,2026,20,5,25,6,True
EMP1074,2026,26,5,31,10,True
EMP1075,2026,22,5,27,10,True
EMP1076,2026,22,5,27,5,True
EMP1077,2026,16,5,21,3,True
EMP1078,2026,22,5,27,0,True
EMP1079,2026,26,5,31,1,True
EMP1080,2026,24,5,29,7,True
EMP1081,2026,26,5,31,6,True
EMP1082,2026,24,5,29,0,True
EMP1083,2026,26,5,31,11,True
EMP1084,2026,22,5,27,0,True
EMP1085,2026,24,5,29,10,True
EMP1086,2026,14,5,19,5,True
EMP1087,2026,24,5,29,10,True
EMP1088,2026,12,0,12,2,True
EMP1089,2026,26,5,31,13,True
EMP1090,2026,20,5,25,11,True
EMP1091,2026,14,5,19,0,True
EMP1092,2026,22,5,27,5,True
EMP1093,2026,24,5,29,13,True
EMP1094,2026,22,5,27,7,True
EMP1095,2026,22,5,27,1,True
EMP1096,2026,26,5,31,4,True
EMP1097,2026,28,5,33,3,True
EMP1098,2026,14,5,19,9,True
EMP1099,2026,26,5,31,3,True
EMP1100,2026,24,5,29,9,True
EMP1101,2026,22,5,27,2,True
EMP1102,2026,22,5,27,7,True
EMP1103,2026,22,5,27,7,True
EMP1104,2026,26,5,31,10,True
EMP1105,2026,26,5,31,3,True
EMP1106,2026,14,5,19,9,True
EMP1107,2026,18,5,23,0,True
EMP1108,2026,26,5,31,10,True
EMP1109,2026,22,5,27,3,True
EMP1110,2026,26,5,31,9,True
EMP1111,2026,22,5,27,8,True
EMP1112,2026,22,5,27,13,True
EMP1113,2026,20,5,25,6,True
EMP1114,2026,26,5,31,9,True
EMP1115,2026,22,5,27,0,True
EMP1116,2026,14,5,19,1,True
EMP1117,2026,26,5,31,1,True
EMP1118,2026,14,5,19,4,True
EMP1119,2026,26,5,31,4,True
EMP1120,2026,24,5,29,11,True
EMP1121,2026,16,5,21,4,True
EMP1122,2026,22,5,27,13,True
EMP1123,2026,26,5,31,12,True
EMP1124,2026,24,5,29,2,True
EMP1125,2026,20,5,25,4,True
EMP1126,2026,24,5,29,5,True
EMP1127,2026,18,5,23,6,True
EMP1128,2026,12,0,12,0,True
EMP1129,2026,22,5,27,8,True
EMP1130,2026,14,5,19,5,True
EMP1131,2026,26,5,31,2,True
EMP1132,2026,24,5,29,7,True
EMP1133,2026,26,5,31,9,True
EMP1134,2026,24,5,29,11,True
EMP1135,2026,22,5,27,4,True
EMP1136,2026,18,5,23,6,True
EMP1137,2026,26,5,31,0,True
EMP1138,2026,22,5,27,0,True
EMP1139,2026,14,5,19,4,True
EMP1140,2026,18,5,23,5,True
EMP1141,2026,24,5,29,2,True
EMP1142,2026,26,5,31,2,True
EMP1143,2026,12,0,12,6,True
EMP1144,2026,26,5,31,4,True
EMP1145,2026,22,5,27,8,True
EMP1146,2026,22,5,27,9,True
EMP1147,2026,24,5,29,9,True
EMP1148,2026,22,5,27,13,True
EMP1149,2026,20,5,25,1,True
EMP1150,2026,22,5,27,5,True
EMP1151,2026,22,5,27,1,True
EMP1152,2026,18,5,23,1,True
EMP1153,2026,12,0,12,2,True
EMP1154,2026,18,5,23,5,True
EMP1155,2026,18,5,23,5,True
EMP1156,2026,24,5,29,14,True
EMP1157,2026,26,5,31,3,True
EMP1158,2026,24,5,29,2,True
EMP1159,2026,24,5,29,9,True
EMP1160,2026,16,5,21,3,True
EMP1161,2026,26,5,31,2,True
EMP1162,2026,26,5,31,7,True
EMP1163,2026,22,5,27,0,True
EMP1164,2026,22,5,27,4,True
EMP1165,2026,26,5,31,9,True
EMP1166,2026,18,5,23,8,True
EMP1167,2026,26,5,31,2,True
EMP1168,2026,24,5,29,12,True
EMP1169,2026,12,0,12,5,True
EMP1170,2026,20,5,25,8,True
EMP1171,2026,22,5,27,9,True
EMP1172,2026,20,5,25,11,True
EMP1173,2026,26,5,31,9,True
EMP1174,2026,26,5,31,9,True
EMP1175,2026,24,5,29,1,True
EMP1176,2026,24,5,29,14,True
EMP1177,2026,20,5,25,6,True
EMP1178,2026,20,5,25,12,True
EMP1179,2026,14,5,19,0,True
EMP1180,2026,26,5,31,9,True
EMP1181,2026,26,5,31,13,True
EMP1182,2026,24,5,29,1,True
EMP1183,2026,24,5,29,10,True
EMP1184,2026,22,5,27,5,True
EMP1185,2026,26,5,31,8,True
EMP1186,2026,26,5,31,1,True
EMP1187,2026,22,5,27,2,True
EMP1188,2026,24,5,29,1,True
EMP1189,2026,24,5,29,1,True
EMP1190,2026,26,5,31,0,True
EMP1191,2026,12,0,12,0,True
EMP1192,2026,22,5,27,7,True
EMP1193,2026,26,5,31,1,True
EMP1194,2026,12,0,12,3,True
EMP1195,2026,22,5,27,12,True
EMP1196,2026,26,5,31,11,True
EMP1197,2026,26,5,31,12,True
EMP1198,2026,22,5,27,8,True
EMP1199,2026,20,5,25,1,True
EMP1200,2026,12,0,12,2,True
EMP1201,2026,22,5,27,2,True
EMP1202,2026,26,5,31,7,True
EMP1203,2026,12,0,12,0,True
EMP1204,2026,24,5,29,5,True
EMP1205,2026,24,5,29,2,True
EMP1206,2026,16,5,21,2,True
EMP1207,2026,24,5,29,10,True
EMP1208,2026,24,5,29,14,True
EMP1209,2026,22,5,27,9,True
EMP1210,2026,24,5,29,11,True
EMP1211,2026,22,5,27,13,True
EMP1212,2026,16,5,21,1,True
EMP1213,2026,24,5,29,10,True
EMP1214,2026,20,5,25,12,True
EMP1215,2026,24,5,29,0,True
EMP1216,2026,28,5,33,15,True
EMP1217,2026,22,5,27,3,True
EMP1218,2026,18,5,23,11,True
EMP1219,2026,24,5,29,11,True
EMP1220,2026,22,5,27,2,True
EMP1221,2026,22,5,27,2,True
EMP1222,2026,22,5,27,11,True
EMP1223,2026,22,5,27,13,True
EMP1224,2026,20,5,25,10,True
EMP1225,2026,20,5,25,8,True
EMP1226,2026,14,5,19,3,True
EMP1227,2026,24,5,29,6,True
EMP1228,2026,24,5,29,0,True
EMP1229,2026,22,5,27,10,True
EMP1230,2026,26,5,31,8,True
EMP1231,2026,26,5,31,6,True
EMP1232,2026,26,5,31,15,True
EMP1233,2026,26,5,31,7,True
EMP1234,2026,16,5,21,0,True
EMP1235,2026,22,5,27,6,True
EMP1236,2026,26,5,31,6,True
EMP1237,2026,24,5,29,9,True
EMP1238,2026,24,5,29,10,True
EMP1239,2026,22,5,27,6,True
EMP1240,2026,22,5,27,3,True
EMP1241,2026,26,5,31,9,True
EMP1242,2026,22,5,27,5,True
EMP1243,2026,22,5,27,2,True
EMP1244,2026,26,5,31,12,True
EMP1245,2026,22,5,27,9,True
EMP1246,2026,26,5,31,13,True
EMP1247,2026,24,5,29,14,True
EMP1248,2026,22,5,27,9,True
EMP1249,2026,22,5,27,4,True
EMP1250,2026,22,5,27,4,True
EMP1251,2026,28,5,33,7,True
EMP1252,2026,22,5,27,9,True
EMP1253,2026,26,5,31,3,True
EMP1254,2026,26,5,31,13,True
EMP1255,2026,22,5,27,4,True
EMP1256,2026,20,5,25,10,True
EMP1257,2026,26,5,31,15,True
EMP1258,2026,22,5,27,0,True
EMP1259,2026,24,5,29,1,True
EMP1260,2026,24,5,29,6,True
EMP1261,2026,24,5,29,9,True
EMP1262,2026,22,5,27,3,True
EMP1263,2026,18,5,23,11,True
EMP1264,2026,22,5,27,4,True
EMP1265,2026,26,5,31,4,True
EMP1266,2026,26,5,31,5,True
EMP1267,2026,20,5,25,10,True
EMP1268,2026,22,5,27,9,True
EMP1269,2026,22,5,27,1,True
EMP1270,2026,26,5,31,7,True
EMP1271,2026,22,5,27,2,True
EMP1272,2026,26,5,31,1,True
EMP1273,2026,24,5,29,3,True
EMP1274,2026,22,5,27,3,True
EMP1275,2026,22,5,27,11,True
EMP1276,2026,22,5,27,0,True
EMP1277,2026,16,5,21,1,True
EMP1278,2026,20,5,25,10,True
EMP1279,2026,20,5,25,6,True
EMP1280,2026,28,5,33,4,True
EMP1281,2026,14,5,19,3,True
EMP1282,2026,24,5,29,4,True
EMP1283,2026,24,5,29,1,True
EMP1284,2026,14,5,19,9,True
EMP1285,2026,16,5,21,0,True
EMP1286,2026,16,5,21,10,True
EMP1287,2026,22,5,27,3,True
EMP1288,2026,26,5,31,3,True
EMP1289,2026,24,5,29,13,True
EMP1290,2026,12,0,12,5,True
EMP1291,2026,22,5,27,0,True
EMP1292,2026,24,5,29,6,True
EMP1293,2026,28,5,33,3,True
EMP1294,2026,12,0,12,2,True
EMP1295,2026,24,5,29,3,True
EMP1296,2026,22,5,27,7,True
EMP1297,2026,26,5,31,4,True
EMP1298,2026,26,5,31,4,True
EMP1299,2026,22,5,27,11,True
EMP1300,2026,24,5,29,10,True
EMP1301,2026,26,5,31,3,True
EMP1302,2026,22,5,27,13,True
EMP1303,2026,26,5,31,11,True
EMP1304,2026,26,5,31,10,True
EMP1305,2026,24,5,29,6,True
EMP1306,2026,16,5,21,6,True
EMP1307,2026,20,5,25,10,True
EMP1308,2026,22,5,27,8,True
EMP1309,2026,16,5,21,10,True
EMP1310,2026,16,5,21,4,True
EMP1311,2026,26,5,31,14,True
EMP1312,2026,26,5,31,6,True
EMP1313,2026,26,5,31,4,True
EMP1314,2026,24,5,29,3,True
EMP1315,2026,26,5,31,12,True
EMP1316,2026,22,5,27,5,True
EMP1317,2026,18,5,23,3,True
EMP1318,2026,24,5,29,13,True
EMP1319,2026,22,5,27,10,True
EMP1320,2026,24,5,29,13,True
EMP1321,2026,26,5,31,7,True
EMP1322,2026,26,5,31,15,True
EMP1323,2026,22,5,27,7,True
EMP1324,2026,24,5,29,4,True
EMP1325,2026,24,5,29,6,True
EMP1326,2026,16,5,21,0,True
EMP1327,2026,26,5,31,8,True
EMP1328,2026,26,5,31,0,True
EMP1329,2026,26,5,31,13,True
EMP1330,2026,24,5,29,7,True
EMP1331,2026,24,5,29,2,True
EMP1332,2026,26,5,31,1,True
EMP1333,2026,26,5,31,1,True
EMP1334,2026,14,5,19,7,True
EMP1335,2026,20,5,25,8,True
EMP1336,2026,26,5,31,9,True
EMP1337,2026,20,5,25,3,True
EMP1338,2026,14,5,19,6,True
EMP1339,2026,18,5,23,1,True
EMP1340,2026,16,5,21,4,True
EMP1341,2026,20,5,25,2,True
EMP1342,2026,22,5,27,4,True
EMP1343,2026,22,5,27,4,True
EMP1344,2026,28,5,33,5,True
EMP1345,2026,14,5,19,6,True
EMP1346,2026,24,5,29,12,True
EMP1347,2026,26,5,31,0,True
EMP1348,2026,26,5,31,15,True
EMP1349,2026,26,5,31,2,True
EMP1350,2026,14,5,19,9,True
EMP1351,2026,16,5,21,7,True
EMP1352,2026,24,5,29,5,True
EMP1353,2026,22,5,27,4,True
EMP1354,2026,16,5,21,10,True
EMP1355,2026,26,5,31,7,True
EMP1356,2026,22,5,27,7,True
EMP1357,2026,22,5,27,3,True
EMP1358,2026,24,5,29,11,True
EMP1359,2026,12,0,12,6,True
EMP1360,2026,26,5,31,8,True
EMP1361,2026,26,5,31,15,True
EMP1362,2026,24,5,29,6,True
EMP1363,2026,18,5,23,4,True
EMP1364,2026,16,5,21,2,True
EMP1365,2026,24,5,29,7,True
EMP1366,2026,24,5,29,3,True
EMP1367,2026,24,5,29,7,True
EMP1368,2026,24,5,29,14,True
EMP1369,2026,26,5,31,4,True
EMP1370,2026,26,5,31,0,True
EMP1371,2026,22,5,27,12,True
EMP1372,2026,22,5,27,3,True
EMP1373,2026,26,5,31,15,True
EMP1374,2026,24,5,29,6,True
EMP1375,2026,12,0,12,1,True
EMP1376,2026,24,5,29,8,True
EMP1377,2026,22,5,27,8,True
EMP1378,2026,12,0,12,5,True
EMP1379,2026,26,5,31,4,True
EMP1380,2026,26,5,31,3,True
EMP1381,2026,26,5,31,8,True
EMP1382,2026,28,5,33,11,True
EMP1383,2026,24,5,29,8,True
EMP1384,2026,20,5,25,4,True
EMP1385,2026,26,5,31,3,True
EMP1386,2026,22,5,27,4,True
EMP1387,2026,22,5,27,13,True
EMP1388,2026,26,5,31,9,True
EMP1389,2026,14,5,19,6,True
EMP1390,2026,16,5,21,0,True
EMP1391,2026,20,5,25,1,True
EMP1392,2026,26,5,31,3,True
EMP1393,2026,24,5,29,3,True
EMP1394,2026,14,5,19,4,True
EMP1395,2026,26,5,31,8,True
EMP1396,2026,14,5,19,3,True
EMP1397,2026,26,5,31,5,True
EMP1398,2026,14,5,19,7,True
EMP1399,2026,12,0,12,4,True
EMP1400,2026,22,5,27,0,True
EMP1401,2026,22,5,27,2,True
EMP1402,2026,22,5,27,0,True
EMP1403,2026,14,5,19,5,True
EMP1404,2026,22,5,27,12,True
EMP1405,2026,24,5,29,11,True
EMP1406,2026,24,5,29,12,True
EMP1407,2026,22,5,27,8,True
EMP1408,2026,26,5,31,13,True
EMP1409,2026,22,5,27,9,True
EMP1410,2026,22,5,27,5,True
EMP1411,2026,26,5,31,0,True
EMP1412,2026,24,5,29,7,True
EMP1413,2026,14,5,19,3,True
EMP1414,2026,22,5,27,2,True
EMP1415,2026,22,5,27,1,True
EMP1416,2026,16,5,21,4,True
EMP1417,2026,24,5,29,11,True
EMP1418,2026,22,5,27,12,True
EMP1419,2026,24,5,29,6,True
EMP1420,2026,14,5,19,4,True
EMP1421,2026,26,5,31,8,True
EMP1422,2026,24,5,29,9,True
EMP1423,2026,22,5,27,3,True
EMP1424,2026,24,5,29,10,True
EMP1425,2026,12,0,12,3,True
EMP1426,2026,28,5,33,11,True
EMP1427,2026,12,0,12,0,True
EMP1428,2026,22,5,27,6,True
EMP1429,2026,22,5,27,7,True
EMP1430,2026,14,5,19,9,True
EMP1431,2026,26,5,31,6,True
EMP1432,2026,26,5,31,7,True
EMP1433,2026,20,5,25,5,True
EMP1434,2026,24,5,29,0,True
EMP1435,2026,24,5,29,13,True
EMP1436,2026,22,5,27,5,True
EMP1437,2026,14,5,19,5,True
EMP1438,2026,14,5,19,7,True
EMP1439,2026,24,5,29,12,True
EMP1440,2026,24,5,29,3,True
EMP1441,2026,26,5,31,10,True
EMP1442,2026,18,5,23,7,True
EMP1443,2026,26,5,31,7,True
EMP1444,2026,14,5,19,6,True
EMP1445,2026,22,5,27,8,True
EMP1446,2026,26,5,31,0,True
EMP1447,2026,26,5,31,2,True
EMP1448,2026,26,5,31,3,True
EMP1449,2026,12,0,12,4,True
EMP1450,2026,22,5,27,2,True
EMP1451,2026,22,5,27,3,True
EMP1452,2026,22,5,27,6,True
EMP1453,2026,20,5,25,0,True
EMP1454,2026,26,5,31,6,True
EMP1455,2026,26,5,31,14,True
EMP1456,2026,22,5,27,6,True
EMP1457,2026,22,5,27,8,True
EMP1458,2026,26,5,31,2,True
EMP1459,2026,22,5,27,1,True
EMP1460,2026,14,5,19,8,True
EMP1461,2026,16,5,21,7,True
EMP1462,2026,22,5,27,11,True
EMP1463,2026,22,5,27,2,True
EMP1464,2026,24,5,29,3,True
EMP1465,2026,16,5,21,3,True
EMP1466,2026,18,5,23,3,True
EMP1467,2026,16,5,21,5,True
EMP1468,2026,16,5,21,1,True
EMP1469,2026,26,5,31,1,True
EMP1470,2026,22,5,27,4,True
EMP1471,2026,20,5,25,0,True
EMP1472,2026,16,5,21,9,True
EMP1473,2026,22,5,27,6,True
EMP1474,2026,22,5,27,1,True
EMP1475,2026,24,5,29,4,True
EMP1476,2026,24,5,29,10,True
EMP1477,2026,24,5,29,9,True
EMP1478,2026,26,5,31,14,True
EMP1479,2026,18,5,23,3,True
EMP1480,2026,26,5,31,2,True
EMP1481,2026,24,5,29,5,True
EMP1482,2026,26,5,31,7,True
EMP1483,2026,24,5,29,9,True
EMP1484,2026,24,5,29,1,True
EMP1485,2026,24,5,29,1,True
EMP1486,2026,20,5,25,12,True
EMP1487,2026,26,5,31,8,True
EMP1488,2026,16,5,21,9,True
EMP1489,2026,22,5,27,8,True
EMP1490,2026,26,5,31,7,True
EMP1491,2026,24,5,29,0,True
EMP1492,2026,22,5,27,7,True
EMP1493,2026,26,5,31,8,True
EMP1494,2026,12,0,12,4,True
EMP1495,2026,20,5,25,2,True
EMP1496,2026,12,0,12,5,True
EMP1497,2026,26,5,31,0,True
EMP1498,2026,26,5,31,15,True
EMP1499,2026,22,5,27,13,True
EMP1500,2026,22,5,27,3,True
EMP1501,2026,28,3,31,13,True
EMP1502,2026,28,3,31,10,True
EMP1503,2026,20,3,23,1,True
EMP1504,2026,24,3,27,1,True
EMP1505,2026,22,0,22,8,True
EMP1506,2026,24,0,24,9,True
EMP1507,2026,22,3,25,3,True
EMP1508,2026,14,3,17,4,True
EMP1509,2026,24,3,27,0,True
EMP1510,2026,22,0,22,6,True
EMP1511,2026,22,3,25,11,True
EMP1512,2026,16,3,19,5,True
EMP1513,2026,26,3,29,14,True
EMP1514,2026,18,3,21,5,True
EMP1515,2026,24,0,24,12,True
EMP1516,2026,14,0,14,7,True
EMP1517,2026,18,0,18,8,True
EMP1518,2026,26,3,29,11,True
EMP1519,2026,26,0,26,2,True
EMP1520,2026,22,0,22,0,True
EMP1521,2026,22,0,22,11,True
EMP1522,2026,26,3,29,1,True
EMP1523,2026,22,0,22,10,True
EMP1524,2026,26,0,26,9,True
EMP1525,2026,22,0,22,0,True
EMP1526,2026,18,0,18,4,True
EMP1527,2026,28,0,28,3,True
EMP1528,2026,26,0,26,2,True
EMP1529,2026,26,3,29,13,True
EMP1530,2026,22,0,22,2,True
EMP1531,2026,12,0,12,1,True
EMP1532,2026,26,3,29,11,True
EMP1533,2026,24,3,27,0,True
EMP1534,2026,18,0,18,2,True
EMP1535,2026,26,3,29,3,True
EMP1536,2026,22,0,22,3,True
EMP1537,2026,26,0,26,3,True
EMP1538,2026,26,0,26,2,True
EMP1539,2026,18,0,18,4,True
EMP1540,2026,22,3,25,7,True
EMP1541,2026,26,0,26,0,True
EMP1542,2026,20,0,20,10,True
EMP1543,2026,26,0,26,7,True
EMP1544,2026,24,0,24,3,True
EMP1545,2026,24,3,27,9,True
EMP1546,2026,22,0,22,2,True
EMP1547,2026,16,0,16,0,True
EMP1548,2026,24,3,27,1,True
EMP1549,2026,24,0,24,11,True
EMP1550,2026,24,3,27,11,True
EMP1551,2026,22,0,22,3,True
EMP1552,2026,24,3,27,5,True
EMP1553,2026,12,0,12,5,True
EMP1554,2026,22,3,25,12,True
EMP1555,2026,24,0,24,12,True
EMP1556,2026,20,0,20,4,True
EMP1557,2026,26,0,26,13,True
EMP1558,2026,24,3,27,10,True
EMP1559,2026,16,0,16,6,True
EMP1560,2026,26,0,26,2,True
EMP1561,2026,28,0,28,11,True
EMP1562,2026,22,0,22,1,True
EMP1563,2026,14,0,14,2,True
EMP1564,2026,24,0,24,7,True
EMP1565,2026,22,0,22,6,True
EMP1566,2026,14,0,14,0,True
EMP1567,2026,22,0,22,2,True
EMP1568,2026,22,0,22,5,True
EMP1569,2026,24,0,24,0,True
EMP1570,2026,26,3,29,8,True
EMP1571,2026,24,0,24,2,True
EMP1572,2026,14,0,14,6,True
EMP1573,2026,24,3,27,1,True
EMP1574,2026,20,3,23,1,True
EMP1575,2026,24,3,27,12,True
EMP1576,2026,24,3,27,2,True
EMP1577,2026,24,3,27,3,True
EMP1578,2026,14,0,14,1,True
EMP1579,2026,12,0,12,1,True
EMP1580,2026,22,3,25,6,True
EMP1581,2026,26,0,26,1,True
EMP1582,2026,20,3,23,6,True
EMP1583,2026,22,0,22,3,True
EMP1584,2026,20,0,20,2,True
EMP1585,2026,22,0,22,4,True
EMP1586,2026,14,0,14,5,True
EMP1587,2026,24,3,27,7,True
EMP1588,2026,16,3,19,2,True
EMP1589,2026,22,0,22,9,True
EMP1590,2026,22,0,22,8,True
EMP1591,2026,24,3,27,10,True
EMP1592,2026,16,3,19,9,True
EMP1593,2026,26,0,26,3,True
EMP1594,2026,22,0,22,7,True
EMP1595,2026,14,0,14,6,True
EMP1596,2026,26,3,29,2,True
EMP1597,2026,26,0,26,9,True
EMP1598,2026,14,0,14,7,True
EMP1599,2026,24,0,24,4,True
EMP1600,2026,22,0,22,5,True
EMP1601,2026,22,3,25,4,True
EMP1602,2026,16,3,19,9,True
EMP1603,2026,24,0,24,3,True
EMP1604,2026,26,3,29,14,True
EMP1605,2026,22,0,22,11,True
EMP1606,2026,18,0,18,0,True
EMP1607,2026,24,0,24,3,True
EMP1608,2026,26,0,26,6,True
EMP1609,2026,26,0,26,4,True
EMP1610,2026,22,3,25,6,True
EMP1611,2026,24,0,24,12,True
EMP1612,2026,22,3,25,8,True
EMP1613,2026,26,3,29,7,True
EMP1614,2026,22,3,25,1,True
EMP1615,2026,20,0,20,9,True
EMP1616,2026,18,3,21,1,True
EMP1617,2026,16,0,16,2,True
EMP1618,2026,18,0,18,0,True
EMP1619,2026,26,0,26,3,True
EMP1620,2026,22,0,22,11,True
EMP1621,2026,26,0,26,11,True
EMP1622,2026,14,3,17,8,True
EMP1623,2026,22,3,25,1,True
EMP1624,2026,22,0,22,8,True
EMP1625,2026,24,0,24,7,True
EMP1626,2026,22,3,25,6,True
EMP1627,2026,24,3,27,10,True
EMP1628,2026,16,3,19,9,True
EMP1629,2026,24,0,24,11,True
EMP1630,2026,26,0,26,11,True
EMP1631,2026,22,0,22,2,True
EMP1632,2026,22,3,25,0,True
EMP1633,2026,26,0,26,8,True
EMP1634,2026,24,0,24,2,True
EMP1635,2026,24,0,24,8,True
EMP1636,2026,26,0,26,3,True
EMP1637,2026,18,0,18,2,True
EMP1638,2026,22,0,22,3,True
EMP1639,2026,22,3,25,0,True
EMP1640,2026,24,0,24,8,True
EMP1641,2026,14,0,14,1,True
EMP1642,2026,18,0,18,3,True
EMP1643,2026,26,3,29,8,True
EMP1644,2026,22,0,22,8,True
EMP1645,2026,26,3,29,1,True
EMP1646,2026,22,3,25,5,True
EMP1647,2026,22,3,25,8,True
EMP1648,2026,24,3,27,8,True
EMP1649,2026,26,0,26,1,True
EMP1650,2026,24,0,24,4,True
EMP1651,2026,22,0,22,4,True
EMP1652,2026,26,0,26,5,True
EMP1653,2026,24,3,27,8,True
EMP1654,2026,12,0,12,1,True
EMP1655,2026,22,0,22,2,True
EMP1656,2026,26,0,26,0,True
EMP1657,2026,20,0,20,6,True
EMP1658,2026,20,0,20,7,True
EMP1659,2026,24,0,24,3,True
EMP1660,2026,24,0,24,2,True
EMP1661,2026,24,3,27,12,True
EMP1662,2026,16,0,16,3,True
EMP1663,2026,22,3,25,11,True
EMP1664,2026,24,0,24,10,True
EMP1665,2026,24,0,24,1,True
EMP1666,2026,24,0,24,8,True
EMP1667,2026,18,0,18,2,True
EMP1668,2026,22,0,22,9,True
EMP1669,2026,24,0,24,7,True
EMP1670,2026,18,0,18,1,True
EMP1671,2026,26,0,26,6,True
EMP1672,2026,22,0,22,11,True
EMP1673,2026,18,0,18,8,True
EMP1674,2026,14,0,14,1,True
EMP1675,2026,26,3,29,11,True
EMP1676,2026,24,0,24,12,True
EMP1677,2026,22,0,22,5,True
EMP1678,2026,26,0,26,7,True
EMP1679,2026,26,3,29,2,True
EMP1680,2026,22,3,25,10,True
EMP1681,2026,26,3,29,4,True
EMP1682,2026,28,0,28,13,True
EMP1683,2026,24,3,27,5,True
EMP1684,2026,20,3,23,0,True
EMP1685,2026,14,0,14,0,True
EMP1686,2026,22,0,22,0,True
EMP1687,2026,18,0,18,0,True
EMP1688,2026,24,0,24,12,True
EMP1689,2026,26,0,26,10,True
EMP1690,2026,26,0,26,11,True
EMP1691,2026,16,0,16,0,True
EMP1692,2026,26,3,29,13,True
EMP1693,2026,14,3,17,0,True
EMP1694,2026,22,3,25,1,True
EMP1695,2026,24,0,24,5,True
EMP1696,2026,24,0,24,2,True
EMP1697,2026,26,0,26,12,True
EMP1698,2026,24,0,24,11,True
EMP1699,2026,26,0,26,12,True
EMP1700,2026,22,3,25,10,True
EMP1701,2026,14,0,14,1,True
EMP1702,2026,22,0,22,1,True
EMP1703,2026,22,0,22,11,True
EMP1704,2026,16,3,19,3,True
EMP1705,2026,14,0,14,7,True
EMP1706,2026,22,3,25,12,True
EMP1707,2026,24,0,24,1,True
EMP1708,2026,20,0,20,7,True
EMP1709,2026,12,0,12,6,True
EMP1710,2026,16,3,19,8,True
EMP1711,2026,18,3,21,10,True
EMP1712,2026,22,3,25,5,True
EMP1713,2026,24,0,24,0,True
EMP1714,2026,16,0,16,0,True
EMP1715,2026,24,0,24,11,True
EMP1716,2026,12,0,12,1,True
EMP1717,2026,14,0,14,5,True
EMP1718,2026,26,3,29,5,True
EMP1719,2026,26,0,26,6,True
EMP1720,2026,24,3,27,10,True
EMP1721,2026,26,3,29,1,True
EMP1722,2026,24,0,24,12,True
EMP1723,2026,28,0,28,14,True
EMP1724,2026,26,0,26,8,True
EMP1725,2026,24,0,24,10,True
EMP1726,2026,20,3,23,4,True
EMP1727,2026,26,0,26,12,True
EMP1728,2026,24,0,24,4,True
EMP1729,2026,12,0,12,2,True
EMP1730,2026,12,0,12,1,True
EMP1731,2026,24,0,24,1,True
EMP1732,2026,22,0,22,8,True
EMP1733,2026,12,0,12,6,True
EMP1734,2026,22,3,25,2,True
EMP1735,2026,26,0,26,9,True
EMP1736,2026,26,0,26,10,True
